44 ;  5346 ;  1.57014e-06 ;  395 ;  356
45 ;  6468 ;  1.5289e-06 ;  380 ;  371
46 ;  6288 ;  1.52961e-06 ;  380 ;  371
47 ;  4074 ;  1.95701e-06 ;  524 ;  227
48 ;  4138 ;  1.95618e-06 ;  524 ;  227
49 ;  6494 ;  1.48737e-06 ;  370 ;  381
50 ;  6120 ;  1.51396e-06 ;  375 ;  376
51 ;  5796 ;  1.51808e-06 ;  398 ;  353
52 ;  4870 ;  1.55431e-06 ;  390 ;  361
53 ;  4968 ;  1.57495e-06 ;  398 ;  353
54 ;  5233 ;  1.59225e-06 ;  405 ;  346
55 ;  5251 ;  1.6188e-06 ;  413 ;  338
56 ;  4884 ;  1.63233e-06 ;  420 ;  331
57 ;  4904 ;  1.6301e-06 ;  420 ;  331
58 ;  3846 ;  1.96183e-06 ;  526 ;  225
59 ;  4974 ;  1.69281e-06 ;  443 ;  308
60 ;  4469 ;  1.70191e-06 ;  450 ;  301
61 ;  4886 ;  1.7201e-06 ;  458 ;  293
62 ;  4818 ;  1.76222e-06 ;  465 ;  286
63 ;  4961 ;  1.72944e-06 ;  473 ;  278
64 ;  4278 ;  1.74721e-06 ;  480 ;  271
65 ;  5296 ;  1.82332e-06 ;  488 ;  263
66 ;  5497 ;  1.8453e-06 ;  495 ;  256
67 ;  4508 ;  1.86134e-06 ;  503 ;  248
68 ;  4551 ;  1.89082e-06 ;  510 ;  241
69 ;  4759 ;  1.89311e-06 ;  518 ;  233
70 ;  4289 ;  1.95706e-06 ;  525 ;  226
71 ;  4093 ;  1.98696e-06 ;  533 ;  218
72 ;  4198 ;  2.02404e-06 ;  540 ;  211
73 ;  3993 ;  2.02442e-06 ;  548 ;  203
74 ;  3791 ;  2.04157e-06 ;  555 ;  196
75 ;  4173 ;  2.11373e-06 ;  563 ;  188
76 ;  3629 ;  2.09743e-06 ;  570 ;  181
77 ;  3717 ;  2.1401e-06 ;  578 ;  173
78 ;  3656 ;  2.12417e-06 ;  585 ;  166
79 ;  3826 ;  2.22701e-06 ;  593 ;  158
80 ;  3977 ;  2.26582e-06 ;  600 ;  151
81 ;  4510 ;  2.22127e-06 ;  608 ;  143
82 ;  3921 ;  2.23382e-06 ;  615 ;  136
83 ;  4084 ;  2.26096e-06 ;  623 ;  128
84 ;  3815 ;  2.32456e-06 ;  630 ;  121
85 ;  4027 ;  2.37033e-06 ;  638 ;  113
86 ;  3530 ;  2.38371e-06 ;  645 ;  106
87 ;  4352 ;  2.4237e-06 ;  653 ;  98
88 ;  3722 ;  2.43709e-06 ;  660 ;  91
89 ;  3882 ;  2.45688e-06 ;  668 ;  83
90 ;  3052 ;  2.47729e-06 ;  675 ;  76
91 ;  3080 ;  2.48726e-06 ;  683 ;  68
92 ;  3188 ;  2.50609e-06 ;  690 ;  61
93 ;  3197 ;  2.54057e-06 ;  698 ;  53
94 ;  2882 ;  2.56287e-06 ;  705 ;  46
95 ;  3353 ;  2.5917e-06 ;  713 ;  38
96 ;  2599 ;  2.61645e-06 ;  720 ;  31
97 ;  2844 ;  2.64942e-06 ;  728 ;  23
98 ;  2054 ;  2.71067e-06 ;  735 ;  16
99 ;  967 ;  2.7615e-06 ;  743 ;  8
1 ;  1766 ;  3.09277e-07 ;  88 ;  104
2 ;  1627 ;  2.96733e-07 ;  88 ;  104
3 ;  1237 ;  3.11233e-07 ;  88 ;  104
4 ;  1527 ;  2.68151e-07 ;  76 ;  116
5 ;  1313 ;  2.67776e-07 ;  76 ;  116
6 ;  1868 ;  2.16767e-07 ;  64 ;  128
7 ;  1784 ;  2.22246e-07 ;  63 ;  129
8 ;  1388 ;  2.48167e-07 ;  74 ;  118
9 ;  1237 ;  2.50216e-07 ;  74 ;  118
10 ;  1338 ;  2.48537e-07 ;  74 ;  118
11 ;  1801 ;  2.28678e-07 ;  64 ;  128
12 ;  1576 ;  2.59188e-07 ;  74 ;  118
13 ;  1297 ;  2.47944e-07 ;  74 ;  118
14 ;  1536 ;  2.25347e-07 ;  64 ;  128
15 ;  1530 ;  2.41194e-07 ;  75 ;  117
16 ;  1761 ;  2.68338e-07 ;  76 ;  116
17 ;  1785 ;  2.72286e-07 ;  76 ;  116
18 ;  1343 ;  2.63343e-07 ;  75 ;  117
19 ;  1559 ;  2.65781e-07 ;  76 ;  116
20 ;  1442 ;  2.6281e-07 ;  75 ;  117
21 ;  1457 ;  2.6594e-07 ;  76 ;  116
22 ;  1273 ;  3.16284e-07 ;  96 ;  96
23 ;  1974 ;  2.26362e-07 ;  69 ;  123
24 ;  1186 ;  3.1174e-07 ;  96 ;  96
25 ;  1336 ;  2.28861e-07 ;  69 ;  123
26 ;  2212 ;  2.17308e-07 ;  64 ;  128
27 ;  1985 ;  2.27784e-07 ;  69 ;  123
28 ;  1895 ;  2.49603e-07 ;  78 ;  114
29 ;  1396 ;  2.47462e-07 ;  78 ;  114
30 ;  1894 ;  2.51143e-07 ;  57 ;  135
31 ;  1703 ;  2.73397e-07 ;  75 ;  117
32 ;  1519 ;  2.68653e-07 ;  75 ;  117
33 ;  1822 ;  2.46978e-07 ;  63 ;  129
34 ;  2209 ;  2.58523e-07 ;  65 ;  127
35 ;  1907 ;  2.51691e-07 ;  67 ;  125
36 ;  1737 ;  2.45408e-07 ;  69 ;  123
37 ;  1598 ;  2.57336e-07 ;  74 ;  118
38 ;  1619 ;  2.82133e-07 ;  72 ;  120
39 ;  1795 ;  2.4562e-07 ;  74 ;  118
40 ;  1763 ;  2.68341e-07 ;  76 ;  116
41 ;  1793 ;  2.67353e-07 ;  78 ;  114
42 ;  2173 ;  2.72822e-07 ;  80 ;  112
43 ;  1877 ;  2.7379e-07 ;  82 ;  110
44 ;  1758 ;  3.19748e-07 ;  84 ;  108
45 ;  1568 ;  3.19829e-07 ;  86 ;  106
46 ;  1837 ;  3.1895e-07 ;  88 ;  104
47 ;  1769 ;  3.02621e-07 ;  90 ;  102
48 ;  1681 ;  3.25249e-07 ;  92 ;  100
49 ;  1707 ;  3.28339e-07 ;  94 ;  98
50 ;  1457 ;  3.25465e-07 ;  95 ;  97
51 ;  1806 ;  3.36087e-07 ;  97 ;  95
52 ;  1740 ;  3.20406e-07 ;  99 ;  93
53 ;  1528 ;  3.44099e-07 ;  101 ;  91
54 ;  1807 ;  3.45102e-07 ;  103 ;  89
55 ;  1679 ;  3.54672e-07 ;  105 ;  87
56 ;  1972 ;  3.7086e-07 ;  107 ;  85
57 ;  1663 ;  3.62944e-07 ;  107 ;  85
58 ;  2198 ;  3.70831e-07 ;  109 ;  83
59 ;  1495 ;  3.76394e-07 ;  113 ;  79
60 ;  1908 ;  3.8654e-07 ;  115 ;  77
61 ;  1773 ;  4.08657e-07 ;  117 ;  75
62 ;  1841 ;  3.84243e-07 ;  119 ;  73
63 ;  1841 ;  4.16556e-07 ;  120 ;  72
64 ;  1771 ;  4.21083e-07 ;  122 ;  70
65 ;  1606 ;  4.24268e-07 ;  124 ;  68
66 ;  1530 ;  4.28076e-07 ;  126 ;  66
67 ;  1503 ;  4.37193e-07 ;  128 ;  64
68 ;  1523 ;  4.39645e-07 ;  130 ;  62
69 ;  1791 ;  4.44404e-07 ;  132 ;  60
70 ;  1837 ;  4.44105e-07 ;  134 ;  58
71 ;  1664 ;  4.49684e-07 ;  136 ;  56
72 ;  1534 ;  4.63114e-07 ;  138 ;  54
73 ;  1603 ;  4.67929e-07 ;  140 ;  52
74 ;  1666 ;  4.71039e-07 ;  142 ;  50
75 ;  1341 ;  4.74578e-07 ;  143 ;  49
76 ;  1400 ;  4.74903e-07 ;  145 ;  47
77 ;  1993 ;  4.79723e-07 ;  147 ;  45
78 ;  1682 ;  4.81954e-07 ;  149 ;  43
79 ;  1687 ;  5.34831e-07 ;  151 ;  41
80 ;  1730 ;  5.41795e-07 ;  153 ;  39
81 ;  1555 ;  5.94696e-07 ;  155 ;  37
82 ;  1462 ;  6.21627e-07 ;  157 ;  35
83 ;  1369 ;  6.4873e-07 ;  159 ;  33
84 ;  1006 ;  6.75615e-07 ;  161 ;  31
85 ;  2056 ;  6.79737e-07 ;  163 ;  29
86 ;  1901 ;  6.83149e-07 ;  165 ;  27
87 ;  1828 ;  6.92722e-07 ;  167 ;  25
88 ;  1670 ;  7.18923e-07 ;  168 ;  24
89 ;  1625 ;  7.21839e-07 ;  170 ;  22
90 ;  1347 ;  7.49086e-07 ;  172 ;  20
91 ;  1332 ;  8.0216e-07 ;  174 ;  18
92 ;  1010 ;  8.55077e-07 ;  176 ;  16
93 ;  947 ;  8.82763e-07 ;  178 ;  14
94 ;  822 ;  8.87944e-07 ;  180 ;  12
95 ;  626 ;  8.91909e-07 ;  182 ;  10
96 ;  640 ;  8.97578e-07 ;  184 ;  8
97 ;  540 ;  8.98635e-07 ;  186 ;  6
98 ;  279 ;  9.01493e-07 ;  188 ;  4
99 ;  122 ;  9.04522e-07 ;  190 ;  2
